gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,MonthlyCharges,Churn,Churn_numeric,InternetService_Fiber optic,Contract_One year,Contract_Two year,CustomerValue,TotalServices,Senior_Fiber_Risk,ContractRisk,Cluster,Persona
1,0,0,24,1,1,96,1,1,True,False,False,2304,2,0,2,0,Loyal High-Rollers
0,0,0,23,1,1,20,0,0,False,False,True,460,2,0,0,2,Stable Budgeteers
0,0,1,43,0,0,51,0,0,False,True,False,2193,0,0,1,2,Stable Budgeteers
0,0,0,1,1,1,19,1,1,False,False,False,19,2,0,2,1,At-Risk Newbies
1,0,0,24,1,0,80,1,1,True,False,True,1920,1,0,0,1,At-Risk Newbies
0,1,1,65,1,0,104,0,0,False,False,False,6760,1,0,2,0,Loyal High-Rollers
0,0,1,56,1,1,110,0,0,True,False,False,6160,2,0,2,0,Loyal High-Rollers
1,1,0,1,1,0,79,1,1,False,False,False,79,1,0,2,1,At-Risk Newbies
1,1,0,28,1,0,106,0,0,False,False,False,2968,1,0,2,0,Loyal High-Rollers
0,0,0,13,0,1,29,0,0,True,False,False,377,1,0,2,1,At-Risk Newbies
0,0,0,8,1,0,80,1,1,True,False,False,640,1,0,2,1,At-Risk Newbies
0,0,0,3,1,0,70,0,0,False,False,True,210,1,0,0,1,At-Risk Newbies
1,0,0,1,1,1,20,1,1,False,False,False,20,2,0,2,1,At-Risk Newbies
0,1,0,26,1,0,89,1,1,False,False,False,2314,1,0,2,1,At-Risk Newbies
1,1,0,1,1,0,76,1,1,False,False,False,76,1,0,2,1,At-Risk Newbies
0,0,0,5,1,0,20,0,0,False,True,False,100,1,0,1,1,At-Risk Newbies
1,0,0,28,1,1,94,1,1,True,False,False,2632,2,0,2,0,Loyal High-Rollers
0,0,0,11,1,1,59,0,0,True,False,False,649,2,0,2,1,At-Risk Newbies
0,1,0,11,1,0,104,1,1,False,True,False,1144,1,0,1,1,At-Risk Newbies
0,1,0,66,1,0,80,1,1,False,True,False,5280,1,0,1,0,Loyal High-Rollers
1,0,0,56,1,1,20,0,0,True,False,False,1120,2,0,2,2,Stable Budgeteers
0,1,0,53,1,1,25,0,0,False,False,True,1325,2,0,0,2,Stable Budgeteers
0,0,1,3,0,1,31,1,1,False,False,True,93,1,0,0,1,At-Risk Newbies
0,1,0,72,1,1,117,0,0,True,False,False,8424,2,1,2,0,Loyal High-Rollers
0,0,0,6,1,0,71,0,0,False,True,False,426,1,0,1,1,At-Risk Newbies
0,0,1,71,1,0,115,0,0,True,False,False,8165,1,0,2,0,Loyal High-Rollers
1,0,0,15,1,0,20,0,0,False,False,False,300,1,0,2,2,Stable Budgeteers
0,1,0,57,1,0,70,0,0,False,True,False,3990,1,0,1,0,Loyal High-Rollers
1,0,0,68,1,1,25,0,0,False,True,False,1700,2,0,1,2,Stable Budgeteers
0,0,0,13,0,0,31,1,1,False,False,False,403,0,0,2,1,At-Risk Newbies
0,0,1,71,1,0,25,0,0,False,True,False,1775,1,0,1,2,Stable Budgeteers
1,0,0,5,0,0,40,1,1,False,False,True,200,0,0,0,1,At-Risk Newbies
1,0,0,18,1,1,90,0,0,True,True,False,1620,2,0,1,1,At-Risk Newbies
1,0,1,36,1,0,95,0,0,True,True,False,3420,1,0,1,0,Loyal High-Rollers
1,0,0,63,1,0,85,0,0,True,False,False,5355,1,0,2,0,Loyal High-Rollers
1,0,1,39,0,0,55,0,0,False,True,False,2145,0,0,1,2,Stable Budgeteers
0,0,0,3,1,1,20,0,0,True,False,True,60,2,0,0,1,At-Risk Newbies
1,0,0,32,1,0,20,0,0,False,False,True,640,1,0,0,2,Stable Budgeteers
1,1,0,4,1,1,70,0,0,True,False,False,280,2,1,2,1,At-Risk Newbies
0,1,0,32,1,1,93,1,1,False,False,False,2976,2,0,2,0,Loyal High-Rollers
1,1,0,15,1,1,74,1,1,False,True,False,1110,2,0,1,1,At-Risk Newbies
0,1,0,5,1,0,81,1,1,True,False,False,405,1,1,2,1,At-Risk Newbies
0,0,1,9,1,0,20,0,0,False,True,False,180,1,0,1,1,At-Risk Newbies
0,0,1,31,1,0,81,0,0,False,False,True,2511,1,0,0,0,Loyal High-Rollers
0,0,0,1,1,0,50,0,0,False,False,False,50,1,0,2,1,At-Risk Newbies
1,0,1,1,1,0,81,0,0,False,False,True,81,1,0,0,1,At-Risk Newbies
1,0,0,2,1,1,100,0,0,True,False,False,200,2,0,2,1,At-Risk Newbies
0,0,0,35,1,0,23,0,0,False,False,False,805,1,0,2,2,Stable Budgeteers
0,0,0,5,1,0,20,0,0,False,False,False,100,1,0,2,1,At-Risk Newbies
1,0,1,3,1,0,50,1,1,False,False,False,150,1,0,2,1,At-Risk Newbies
1,0,0,12,1,1,49,0,0,True,False,False,588,2,0,2,1,At-Risk Newbies
1,0,1,56,1,1,24,0,0,False,False,False,1344,2,0,2,2,Stable Budgeteers
1,0,1,72,1,1,25,0,0,True,False,False,1800,2,0,2,2,Stable Budgeteers
0,0,0,1,1,0,69,1,1,False,False,False,69,1,0,2,1,At-Risk Newbies
1,0,0,1,1,1,85,1,1,True,False,True,85,2,0,0,1,At-Risk Newbies
0,0,0,26,1,1,90,0,0,False,False,True,2340,2,0,0,1,At-Risk Newbies
0,0,0,13,0,1,49,0,0,True,False,False,637,1,0,2,1,At-Risk Newbies
0,0,1,15,1,0,66,0,0,False,False,False,990,1,0,2,1,At-Risk Newbies
1,1,0,68,1,1,96,0,0,True,False,False,6528,2,1,2,0,Loyal High-Rollers
0,1,0,27,1,0,101,1,1,False,False,False,2727,1,0,2,0,Loyal High-Rollers
0,1,0,5,1,1,69,0,0,False,False,False,345,2,0,2,1,At-Risk Newbies
0,0,0,64,1,0,25,0,0,True,False,False,1600,1,0,2,2,Stable Budgeteers
0,0,0,16,1,0,65,1,1,True,False,False,1040,1,0,2,1,At-Risk Newbies
0,0,0,2,1,1,80,1,1,False,False,False,160,2,0,2,1,At-Risk Newbies
0,0,0,52,0,0,39,0,0,False,False,False,2028,0,0,2,2,Stable Budgeteers
0,0,0,15,1,1,25,0,0,False,False,True,375,2,0,0,1,At-Risk Newbies
0,0,1,41,1,0,109,0,0,False,False,True,4469,1,0,0,0,Loyal High-Rollers
1,1,0,20,1,0,71,1,1,True,False,False,1420,1,1,2,1,At-Risk Newbies
0,0,0,32,1,0,19,0,0,False,False,False,608,1,0,2,2,Stable Budgeteers
1,0,0,1,1,1,50,1,1,False,True,False,50,2,0,1,1,At-Risk Newbies
0,0,1,72,1,0,83,0,0,True,False,False,5976,1,0,2,0,Loyal High-Rollers
0,0,1,34,1,0,85,0,0,False,False,False,2890,1,0,2,0,Loyal High-Rollers
1,0,1,44,1,1,20,0,0,False,False,True,880,2,0,0,2,Stable Budgeteers
1,0,0,72,1,1,75,0,0,False,False,False,5400,2,0,2,0,Loyal High-Rollers
1,0,1,8,1,0,95,0,0,True,False,False,760,1,0,2,1,At-Risk Newbies
1,0,0,7,0,0,34,0,0,False,True,False,238,0,0,1,1,At-Risk Newbies
1,0,1,59,1,0,20,0,0,False,False,False,1180,1,0,2,2,Stable Budgeteers
0,0,0,3,1,0,97,1,1,False,True,False,291,1,0,1,1,At-Risk Newbies
0,0,0,41,1,1,99,0,0,True,False,False,4059,2,0,2,0,Loyal High-Rollers
0,0,0,61,1,0,25,0,0,True,True,False,1525,1,0,1,2,Stable Budgeteers
1,0,0,29,1,0,80,1,1,False,False,False,2320,1,0,2,1,At-Risk Newbies
0,0,1,48,1,0,20,0,0,False,False,False,960,1,0,2,2,Stable Budgeteers
1,0,0,1,1,1,20,1,1,False,False,False,20,2,0,2,1,At-Risk Newbies
1,0,1,64,1,1,25,0,0,True,True,False,1600,2,0,1,2,Stable Budgeteers
1,0,0,58,1,0,21,0,0,True,False,True,1218,1,0,0,2,Stable Budgeteers
1,0,0,29,1,1,85,0,0,True,False,False,2465,2,0,2,0,Loyal High-Rollers
1,1,0,7,1,1,95,1,1,False,False,True,665,2,0,0,1,At-Risk Newbies
1,0,0,67,1,0,111,0,0,False,False,False,7437,1,0,2,0,Loyal High-Rollers
1,0,0,5,1,0,70,1,1,True,False,False,350,1,0,2,1,At-Risk Newbies
0,0,0,27,1,0,53,0,0,False,False,True,1431,1,0,0,1,At-Risk Newbies
1,0,0,4,0,1,49,1,1,True,False,False,196,1,0,2,1,At-Risk Newbies
1,0,0,1,1,1,20,0,0,True,False,False,20,2,0,2,1,At-Risk Newbies
0,0,1,4,1,1,20,0,0,True,False,False,80,2,0,2,1,At-Risk Newbies
1,0,1,6,1,0,20,0,0,False,False,False,120,1,0,2,1,At-Risk Newbies
1,0,1,1,0,1,34,0,0,True,False,True,34,1,0,0,1,At-Risk Newbies
1,0,0,49,1,1,84,1,1,False,False,True,4116,2,0,0,0,Loyal High-Rollers
0,0,0,2,1,0,55,1,1,False,False,True,110,1,0,0,1,At-Risk Newbies
1,0,1,16,1,0,85,0,0,False,False,True,1360,1,0,0,1,At-Risk Newbies
0,0,1,1,1,0,25,0,0,False,False,True,25,1,0,0,1,At-Risk Newbies
1,0,0,25,1,0,70,0,0,True,False,False,1750,1,0,2,1,At-Risk Newbies
1,0,1,25,1,0,54,0,0,False,False,False,1350,1,0,2,1,At-Risk Newbies
0,0,0,72,1,0,111,0,0,False,False,False,7992,1,0,2,0,Loyal High-Rollers
1,0,0,10,1,1,20,0,0,True,False,True,200,2,0,0,1,At-Risk Newbies
1,0,0,54,1,0,84,0,0,True,False,False,4536,1,0,2,0,Loyal High-Rollers
1,1,1,1,1,1,49,1,1,True,False,False,49,2,1,2,1,At-Risk Newbies
0,0,0,66,1,1,67,0,0,True,False,False,4422,2,0,2,0,Loyal High-Rollers
1,0,0,4,1,1,66,0,0,True,False,True,264,2,0,0,1,At-Risk Newbies
0,0,0,7,1,1,20,0,0,False,False,False,140,2,0,2,1,At-Risk Newbies
1,1,0,69,0,1,57,0,0,True,False,False,3933,1,1,2,0,Loyal High-Rollers
0,0,0,8,1,0,96,1,1,False,False,True,768,1,0,0,1,At-Risk Newbies
1,0,0,25,1,1,56,0,0,True,False,False,1400,2,0,2,1,At-Risk Newbies
1,1,0,37,1,0,101,1,1,False,False,False,3737,1,0,2,0,Loyal High-Rollers
1,0,1,1,1,0,20,0,0,False,False,False,20,1,0,2,1,At-Risk Newbies
1,0,1,4,1,1,24,0,0,False,False,True,96,2,0,0,1,At-Risk Newbies
1,0,0,10,0,0,34,1,1,True,False,False,340,0,0,2,1,At-Risk Newbies
0,0,0,13,0,1,35,0,0,True,False,False,455,1,0,2,1,At-Risk Newbies
0,0,0,12,1,1,79,0,0,True,False,False,948,2,0,2,1,At-Risk Newbies
1,0,0,61,1,0,25,0,0,True,False,False,1525,1,0,2,2,Stable Budgeteers
1,0,0,65,1,0,99,0,0,True,False,False,6435,1,0,2,0,Loyal High-Rollers
1,0,0,56,1,1,65,0,0,True,False,False,3640,2,0,2,0,Loyal High-Rollers
1,0,0,51,1,0,81,0,0,True,False,False,4131,1,0,2,0,Loyal High-Rollers
1,0,1,43,1,0,91,0,0,True,False,False,3913,1,0,2,0,Loyal High-Rollers
0,0,0,1,1,0,50,0,0,False,True,False,50,1,0,1,1,At-Risk Newbies
0,0,0,3,1,0,54,0,0,True,False,False,162,1,0,2,1,At-Risk Newbies
0,0,0,19,0,1,40,0,0,False,True,False,760,1,0,1,1,At-Risk Newbies
1,0,0,45,1,1,108,0,0,False,False,False,4860,2,0,2,0,Loyal High-Rollers
0,1,0,68,1,0,100,1,1,True,True,False,6800,1,1,1,0,Loyal High-Rollers
0,0,0,1,1,0,20,1,1,False,False,False,20,1,0,2,1,At-Risk Newbies
0,0,1,32,1,1,90,0,0,True,False,False,2880,2,0,2,0,Loyal High-Rollers
1,0,1,59,0,0,35,0,0,True,False,True,2065,0,0,0,2,Stable Budgeteers
1,0,1,45,1,1,20,0,0,True,False,False,900,2,0,2,2,Stable Budgeteers
1,1,0,24,1,0,104,1,1,False,False,True,2496,1,0,0,0,Loyal High-Rollers
1,0,1,63,1,0,89,0,0,False,False,False,5607,1,0,2,0,Loyal High-Rollers
1,1,0,29,1,0,52,0,0,False,False,False,1508,1,0,2,1,At-Risk Newbies
1,0,1,55,1,0,86,0,0,False,True,False,4730,1,0,1,0,Loyal High-Rollers
0,0,0,8,1,0,85,1,1,False,False,False,680,1,0,2,1,At-Risk Newbies
1,0,0,34,0,1,25,0,0,False,False,True,850,1,0,0,2,Stable Budgeteers
0,0,0,1,1,0,70,1,1,True,False,False,70,1,0,2,1,At-Risk Newbies
1,0,0,10,1,0,55,0,0,False,False,False,550,1,0,2,1,At-Risk Newbies
1,0,1,71,1,1,73,0,0,True,False,False,5183,2,0,2,0,Loyal High-Rollers
1,0,0,5,1,1,56,0,0,False,False,True,280,2,0,0,1,At-Risk Newbies
1,0,0,31,1,0,79,0,0,True,False,False,2449,1,0,2,0,Loyal High-Rollers
0,0,0,1,1,1,75,1,1,False,False,True,75,2,0,0,1,At-Risk Newbies
1,0,0,20,1,1,89,1,1,True,False,False,1780,2,0,2,1,At-Risk Newbies
0,0,1,19,1,1,20,0,0,False,True,False,380,2,0,1,2,Stable Budgeteers
1,0,1,72,1,0,113,0,0,True,False,False,8136,1,0,2,0,Loyal High-Rollers
0,0,1,11,1,1,25,0,0,False,True,False,275,2,0,1,1,At-Risk Newbies
1,0,0,4,1,1,90,1,1,True,True,False,360,2,0,1,1,At-Risk Newbies
0,0,0,25,1,0,105,1,1,False,False,False,2625,1,0,2,0,Loyal High-Rollers
1,1,0,45,1,1,25,0,0,False,False,True,1125,2,0,0,2,Stable Budgeteers
0,1,0,64,1,1,109,0,0,False,False,True,6976,2,0,0,0,Loyal High-Rollers
1,0,0,4,1,0,21,0,0,True,False,False,84,1,0,2,1,At-Risk Newbies
1,0,0,34,1,0,20,0,0,True,False,False,680,1,0,2,2,Stable Budgeteers
0,0,1,48,1,1,70,0,0,False,False,True,3360,2,0,0,0,Loyal High-Rollers
0,0,0,24,1,0,80,0,0,True,True,False,1920,1,0,1,1,At-Risk Newbies
1,1,0,8,1,0,61,0,0,False,True,False,488,1,0,1,1,At-Risk Newbies
0,0,1,67,1,1,104,0,0,True,False,False,6968,2,0,2,0,Loyal High-Rollers
1,0,0,14,1,0,67,0,0,True,True,False,938,1,0,1,1,At-Risk Newbies
0,1,0,10,0,0,30,1,1,False,False,True,300,0,0,0,1,At-Risk Newbies
1,0,1,42,1,1,97,0,0,True,False,False,4074,2,0,2,0,Loyal High-Rollers
0,0,1,15,1,1,20,0,0,True,False,False,300,2,0,2,2,Stable Budgeteers
0,0,0,2,1,0,46,0,0,False,True,False,92,1,0,1,1,At-Risk Newbies
0,0,1,45,1,1,105,0,0,False,False,True,4725,2,0,0,0,Loyal High-Rollers
0,0,1,4,1,1,84,1,1,False,False,True,336,2,0,0,1,At-Risk Newbies
0,0,1,67,1,0,109,1,1,False,False,False,7303,1,0,2,0,Loyal High-Rollers
1,0,0,12,1,0,57,1,1,False,False,False,684,1,0,2,1,At-Risk Newbies
1,0,0,60,1,0,96,1,1,True,False,False,5760,1,0,2,0,Loyal High-Rollers
1,0,1,1,1,1,51,1,1,False,False,False,51,2,0,2,1,At-Risk Newbies
0,1,0,1,1,0,71,0,0,False,True,False,71,1,0,1,1,At-Risk Newbies
0,0,0,1,1,1,20,1,1,False,False,True,20,2,0,0,1,At-Risk Newbies
1,0,1,8,1,1,43,0,0,False,False,True,344,2,0,0,1,At-Risk Newbies
1,1,0,5,1,0,90,1,1,True,False,False,450,1,1,2,1,At-Risk Newbies
1,0,0,1,1,0,69,1,1,True,False,False,69,1,0,2,1,At-Risk Newbies
0,0,1,58,1,1,20,0,0,False,False,True,1160,2,0,0,2,Stable Budgeteers
1,0,0,72,1,1,109,0,0,True,False,False,7848,2,0,2,0,Loyal High-Rollers
0,0,1,23,1,1,25,0,0,True,False,False,575,2,0,2,2,Stable Budgeteers
1,0,0,5,1,1,96,1,1,True,True,False,480,2,0,1,1,At-Risk Newbies
1,0,0,70,0,0,39,0,0,False,False,False,2730,0,0,2,2,Stable Budgeteers
0,0,1,12,1,0,84,1,1,False,False,False,1008,1,0,2,1,At-Risk Newbies
0,0,0,7,1,0,70,0,0,False,True,False,490,1,0,1,1,At-Risk Newbies
1,0,0,1,1,0,46,1,1,True,False,False,46,1,0,2,1,At-Risk Newbies
1,0,1,44,0,1,54,0,0,True,False,False,2376,1,0,2,2,Stable Budgeteers
1,0,1,46,1,0,81,0,0,True,False,False,3726,1,0,2,0,Loyal High-Rollers
1,0,0,20,1,0,20,0,0,True,False,False,400,1,0,2,2,Stable Budgeteers
1,1,1,32,1,0,94,0,0,True,False,True,3008,1,1,0,0,Loyal High-Rollers
1,0,0,1,1,0,20,0,0,True,False,False,20,1,0,2,1,At-Risk Newbies
0,0,0,67,1,0,85,0,0,False,False,False,5695,1,0,2,0,Loyal High-Rollers
0,1,0,29,1,0,99,1,1,False,False,True,2871,1,0,0,0,Loyal High-Rollers
0,0,1,72,1,1,23,0,0,True,False,False,1656,2,0,2,2,Stable Budgeteers
1,1,0,12,1,1,101,1,1,True,False,False,1212,2,1,2,1,At-Risk Newbies
1,0,1,27,1,1,72,0,0,True,False,True,1944,2,0,0,1,At-Risk Newbies
1,0,1,56,1,0,116,0,0,False,False,False,6496,1,0,2,0,Loyal High-Rollers
0,0,1,62,1,1,100,1,1,True,False,False,6200,2,0,2,0,Loyal High-Rollers
1,0,0,11,0,0,35,0,0,True,False,False,385,0,0,2,1,At-Risk Newbies
1,1,0,30,1,0,75,0,0,False,False,False,2250,1,0,2,1,At-Risk Newbies
0,0,0,40,1,0,20,0,0,True,False,False,800,1,0,2,2,Stable Budgeteers
1,1,0,38,0,1,25,0,0,False,False,True,950,1,0,0,2,Stable Budgeteers
0,0,0,28,0,0,30,0,0,False,False,False,840,0,0,2,2,Stable Budgeteers
0,0,0,1,1,1,94,1,1,False,False,False,94,2,0,2,1,At-Risk Newbies
0,0,0,12,1,1,45,0,0,True,False,False,540,2,0,2,1,At-Risk Newbies
0,0,1,24,1,0,78,0,0,False,True,False,1872,1,0,1,1,At-Risk Newbies
1,1,0,72,1,0,25,0,0,True,False,False,1800,1,1,2,2,Stable Budgeteers
1,0,0,3,1,0,82,0,0,False,False,False,246,1,0,2,1,At-Risk Newbies
0,0,1,72,1,1,116,0,0,True,False,False,8352,2,0,2,0,Loyal High-Rollers
1,0,0,4,1,1,25,0,0,True,False,False,100,2,0,2,1,At-Risk Newbies
0,0,0,3,1,0,76,0,0,True,False,False,228,1,0,2,1,At-Risk Newbies
0,1,0,1,1,1,50,1,1,True,False,False,50,2,1,2,1,At-Risk Newbies
1,0,0,43,1,1,78,1,1,False,False,True,3354,2,0,0,0,Loyal High-Rollers
0,0,0,10,0,1,41,0,0,True,False,False,410,1,0,2,1,At-Risk Newbies
0,1,0,2,1,0,44,0,0,False,False,False,88,1,0,2,1,At-Risk Newbies
1,0,0,15,1,1,19,0,0,True,False,True,285,2,0,0,2,Stable Budgeteers
0,1,0,3,1,0,75,0,0,True,False,False,225,1,1,2,1,At-Risk Newbies
0,0,0,65,0,0,60,0,0,False,False,True,3900,0,0,0,0,Loyal High-Rollers
1,0,0,27,1,0,20,0,0,True,False,False,540,1,0,2,2,Stable Budgeteers
1,1,0,1,1,0,74,1,1,False,True,False,74,1,0,1,1,At-Risk Newbies
1,0,0,35,1,1,21,0,0,True,False,False,735,2,0,2,2,Stable Budgeteers
1,0,0,2,1,0,47,0,0,False,False,False,94,1,0,2,1,At-Risk Newbies
0,0,0,60,1,1,100,0,0,True,True,False,6000,2,0,1,0,Loyal High-Rollers
0,0,1,49,1,1,19,0,0,False,False,False,931,2,0,2,2,Stable Budgeteers
1,0,0,3,0,1,35,1,1,True,False,True,105,1,0,0,1,At-Risk Newbies
0,0,1,24,1,1,20,0,0,True,False,False,480,2,0,2,2,Stable Budgeteers
1,0,1,62,1,0,89,0,0,False,False,False,5518,1,0,2,0,Loyal High-Rollers
0,0,1,25,1,0,89,1,1,False,True,False,2225,1,0,1,1,At-Risk Newbies
0,0,1,10,1,0,89,0,0,True,True,False,890,1,0,1,1,At-Risk Newbies
1,0,1,67,1,1,54,0,0,True,False,False,3618,2,0,2,2,Stable Budgeteers
1,1,0,7,1,0,85,1,1,True,True,False,595,1,1,1,1,At-Risk Newbies
1,0,1,24,1,0,81,0,0,False,False,False,1944,1,0,2,1,At-Risk Newbies
1,1,0,72,1,0,116,0,0,False,False,False,8352,1,0,2,0,Loyal High-Rollers
1,0,0,53,1,0,74,0,0,True,False,False,3922,1,0,2,0,Loyal High-Rollers
1,1,0,2,1,1,87,1,1,True,False,False,174,2,1,2,1,At-Risk Newbies
0,0,0,5,1,0,76,1,1,False,False,True,380,1,0,0,1,At-Risk Newbies
0,0,0,52,0,1,35,0,0,True,True,False,1820,1,0,1,2,Stable Budgeteers
0,0,1,72,1,1,74,0,0,False,False,False,5328,2,0,2,0,Loyal High-Rollers
1,0,1,70,1,0,79,0,0,False,False,False,5530,1,0,2,0,Loyal High-Rollers
1,0,0,9,1,1,20,0,0,True,True,False,180,2,0,1,1,At-Risk Newbies
0,0,0,2,1,0,20,0,0,False,False,False,40,1,0,2,1,At-Risk Newbies
0,0,0,28,1,1,60,0,0,True,False,False,1680,2,0,2,1,At-Risk Newbies
1,0,0,72,1,0,86,0,0,False,False,True,6192,1,0,0,0,Loyal High-Rollers
1,0,0,42,0,0,40,0,0,False,False,True,1680,0,0,0,2,Stable Budgeteers
0,0,0,11,1,1,102,1,1,False,False,True,1122,2,0,0,1,At-Risk Newbies
0,0,1,61,1,1,50,0,0,False,False,True,3050,2,0,0,2,Stable Budgeteers
1,0,1,63,1,1,76,0,0,False,False,True,4788,2,0,0,0,Loyal High-Rollers
1,0,0,1,1,1,46,1,1,True,False,False,46,2,0,2,1,At-Risk Newbies
1,0,1,23,1,1,48,1,1,True,False,True,1104,2,0,0,1,At-Risk Newbies
0,0,0,61,1,0,20,0,0,True,False,False,1220,1,0,2,2,Stable Budgeteers
1,0,0,7,1,1,20,0,0,True,False,False,140,2,0,2,1,At-Risk Newbies
1,0,0,14,1,0,20,0,0,False,False,True,280,1,0,0,2,Stable Budgeteers
0,1,1,23,1,1,88,0,0,True,False,True,2024,2,1,0,1,At-Risk Newbies
0,0,0,9,1,0,92,1,1,False,False,False,828,1,0,2,1,At-Risk Newbies
0,1,0,11,1,1,100,1,1,False,True,False,1100,2,0,1,1,At-Risk Newbies
0,0,0,48,1,0,75,0,0,False,False,False,3600,1,0,2,0,Loyal High-Rollers
1,0,0,63,1,0,20,0,0,True,False,False,1260,1,0,2,2,Stable Budgeteers
0,0,0,6,1,1,100,1,1,False,False,True,600,2,0,0,1,At-Risk Newbies
0,0,0,5,0,1,51,0,0,True,True,False,255,1,0,1,1,At-Risk Newbies
1,0,0,70,1,0,88,0,0,True,False,False,6160,1,0,2,0,Loyal High-Rollers
1,0,0,8,1,1,66,0,0,False,False,False,528,2,0,2,1,At-Risk Newbies
0,0,1,46,1,0,25,0,0,False,True,False,1150,1,0,1,2,Stable Budgeteers
1,0,1,6,1,1,20,0,0,True,False,True,120,2,0,0,1,At-Risk Newbies
0,0,1,68,1,1,84,0,0,True,False,False,5712,2,0,2,0,Loyal High-Rollers
1,0,1,31,1,1,21,0,0,False,False,True,651,2,0,0,2,Stable Budgeteers
0,0,1,23,1,0,20,0,0,False,False,False,460,1,0,2,2,Stable Budgeteers
0,0,0,6,1,0,84,1,1,True,False,False,504,1,0,2,1,At-Risk Newbies
1,0,0,1,1,1,51,1,1,False,False,True,51,2,0,0,1,At-Risk Newbies
1,0,0,2,1,1,79,0,0,False,False,True,158,2,0,0,1,At-Risk Newbies
1,1,0,43,1,0,94,0,0,False,False,False,4042,1,0,2,0,Loyal High-Rollers
1,0,1,46,1,1,20,0,0,False,False,True,920,2,0,0,2,Stable Budgeteers
1,0,0,49,1,1,99,0,0,False,True,False,4851,2,0,1,0,Loyal High-Rollers
1,0,0,51,1,1,95,1,1,True,True,False,4845,2,0,1,0,Loyal High-Rollers
1,0,1,28,1,1,93,0,0,False,False,True,2604,2,0,0,0,Loyal High-Rollers
1,0,0,65,1,0,92,1,1,False,False,True,5980,1,0,0,0,Loyal High-Rollers
1,0,0,51,1,1,83,0,0,True,False,False,4233,2,0,2,0,Loyal High-Rollers
1,0,0,1,1,0,21,0,0,False,False,False,21,1,0,2,1,At-Risk Newbies
1,0,1,1,1,1,75,1,1,False,False,True,75,2,0,0,1,At-Risk Newbies
0,0,0,24,1,0,20,0,0,False,False,False,480,1,0,2,2,Stable Budgeteers
0,0,0,48,0,0,35,1,1,False,False,False,1680,0,0,2,2,Stable Budgeteers
1,1,0,1,1,0,80,1,1,True,False,False,80,1,1,2,1,At-Risk Newbies
0,0,0,2,1,1,54,0,0,True,False,False,108,2,0,2,1,At-Risk Newbies
1,0,0,27,1,1,55,0,0,True,False,True,1485,2,0,0,1,At-Risk Newbies
1,0,1,1,1,0,50,1,1,False,False,False,50,1,0,2,1,At-Risk Newbies
0,0,1,70,0,0,58,0,0,True,False,False,4060,0,0,2,0,Loyal High-Rollers
1,0,0,35,1,1,75,1,1,True,False,False,2625,2,0,2,0,Loyal High-Rollers
1,0,0,67,0,0,49,0,0,True,False,False,3283,0,0,2,2,Stable Budgeteers
1,0,0,2,1,0,46,1,1,True,False,False,92,1,0,2,1,At-Risk Newbies
0,0,1,15,1,1,21,0,0,True,False,False,315,2,0,2,2,Stable Budgeteers
0,0,0,1,1,1,20,0,0,True,True,False,20,2,0,1,1,At-Risk Newbies
1,0,1,62,1,0,25,0,0,False,False,False,1550,1,0,2,2,Stable Budgeteers
0,0,1,36,1,0,20,0,0,False,False,False,720,1,0,2,2,Stable Budgeteers
1,0,0,1,1,1,20,1,1,False,False,False,20,2,0,2,1,At-Risk Newbies
1,0,0,72,1,1,105,0,0,True,False,False,7560,2,0,2,0,Loyal High-Rollers
1,0,0,70,1,0,79,0,0,False,False,False,5530,1,0,2,0,Loyal High-Rollers
1,0,0,1,1,1,54,1,1,False,False,True,54,2,0,0,1,At-Risk Newbies
1,0,0,24,1,0,58,0,0,False,False,False,1392,1,0,2,1,At-Risk Newbies
1,1,0,45,1,0,63,1,1,False,False,True,2835,1,0,0,0,Loyal High-Rollers
1,0,0,29,1,0,20,0,0,False,True,False,580,1,0,1,2,Stable Budgeteers
0,0,1,33,1,0,89,0,0,False,True,False,2937,1,0,1,0,Loyal High-Rollers
0,0,0,7,1,1,100,0,0,True,False,False,700,2,0,2,1,At-Risk Newbies
0,0,0,7,1,1,80,1,1,True,False,False,560,2,0,2,1,At-Risk Newbies
1,0,0,18,1,0,73,0,0,True,False,False,1314,1,0,2,1,At-Risk Newbies
1,0,1,2,1,0,19,0,0,False,False,False,38,1,0,2,1,At-Risk Newbies
1,0,1,66,1,0,80,0,0,False,False,True,5280,1,0,0,0,Loyal High-Rollers
0,0,0,3,1,1,20,1,1,False,False,False,60,2,0,2,1,At-Risk Newbies
0,0,0,72,1,0,26,0,0,False,False,False,1872,1,0,2,2,Stable Budgeteers
0,0,1,72,1,1,67,0,0,True,False,False,4824,2,0,2,0,Loyal High-Rollers
0,1,0,13,0,0,45,0,0,True,False,False,585,0,1,2,1,At-Risk Newbies
1,0,0,24,1,0,86,0,0,False,False,False,2064,1,0,2,1,At-Risk Newbies
1,0,0,70,1,0,75,0,0,True,False,False,5250,1,0,2,0,Loyal High-Rollers
1,0,1,71,1,1,97,0,0,True,False,True,6887,2,0,0,0,Loyal High-Rollers
1,0,0,56,1,1,60,0,0,False,False,False,3360,2,0,2,0,Loyal High-Rollers
0,0,0,6,1,0,94,1,1,True,False,False,564,1,0,2,1,At-Risk Newbies
